user_id,item_id,event,rating,timestamp
u0213,r0017,view,,2024-02-25T01:26:34Z
u0176,r0031,view,,2024-02-25T02:05:57Z
u0207,r0004,view,,2024-02-25T02:14:52Z
u0176,r0035,visit,5.0,2024-02-25T04:35:11Z
u0173,r0086,view,,2024-02-25T06:37:13Z
u0012,r0026,visit,4.0,2024-02-25T06:48:40Z
u0186,r0044,save,,2024-02-25T08:10:12Z
u0107,r0042,view,,2024-02-25T10:44:03Z
u0096,r0042,view,,2024-02-25T11:33:50Z
u0015,r0072,save,,2024-02-25T12:25:27Z
u0097,r0016,view,,2024-02-25T13:50:36Z
u0213,r0079,view,,2024-02-25T17:32:40Z
u0054,r0089,view,,2024-02-25T18:50:08Z
u0114,r0061,save,,2024-02-25T20:40:17Z
u0057,r0017,view,,2024-02-25T21:14:03Z
u0008,r0022,view,,2024-02-25T21:23:09Z
u0181,r0044,visit,4.9,2024-02-26T01:52:07Z
u0062,r0088,visit,3.5,2024-02-26T03:19:17Z
u0079,r0041,save,,2024-02-26T05:05:07Z
u0145,r0010,save,,2024-02-26T06:09:56Z
u0024,r0054,view,,2024-02-26T12:45:31Z
u0193,r0065,view,,2024-02-26T14:43:08Z
u0025,r0030,view,,2024-02-26T14:53:39Z
u0182,r0079,save,,2024-02-26T17:27:11Z
u0011,r0039,view,,2024-02-26T17:43:05Z
u0206,r0081,view,,2024-02-26T18:11:29Z
u0044,r0062,view,,2024-02-26T21:05:25Z
u0066,r0048,view,,2024-02-27T01:56:20Z
u0182,r0023,view,,2024-02-27T02:52:33Z
u0099,r0026,view,,2024-02-27T03:36:36Z
u0040,r0028,save,,2024-02-27T05:38:24Z
u0026,r0039,view,,2024-02-27T05:47:33Z
u0136,r0020,view,,2024-02-27T06:53:53Z
u0163,r0057,view,,2024-02-27T08:47:50Z
u0079,r0033,view,,2024-02-27T11:20:44Z
u0106,r0080,view,,2024-02-27T12:33:25Z
u0112,r0057,view,,2024-02-27T14:50:57Z
u0134,r0032,view,,2024-02-27T17:53:58Z
u0148,r0004,visit,4.4,2024-02-27T19:26:41Z
u0054,r0072,view,,2024-02-27T21:11:50Z
u0195,r0080,view,,2024-02-27T21:43:18Z
u0119,r0071,save,,2024-02-28T01:16:58Z
u0053,r0022,save,,2024-02-28T02:07:04Z
u0155,r0055,save,,2024-02-28T02:31:14Z
u0205,r0087,visit,5.0,2024-02-28T02:53:10Z
u0209,r0048,view,,2024-02-28T03:27:43Z
u0164,r0088,save,,2024-02-28T04:18:52Z
u0036,r0036,visit,3.5,2024-02-28T11:54:04Z
u0071,r0008,view,,2024-02-28T12:42:50Z
u0167,r0054,view,,2024-02-28T12:51:40Z
u0002,r0041,visit,4.4,2024-02-28T13:16:11Z
u0004,r0021,view,,2024-02-28T19:14:15Z
u0038,r0002,view,,2024-02-28T20:31:20Z
u0201,r0090,save,,2024-02-29T01:06:31Z
u0092,r0012,view,,2024-02-29T02:10:43Z
u0168,r0009,view,,2024-02-29T04:27:30Z
u0163,r0059,visit,4.0,2024-02-29T05:10:22Z
u0209,r0076,view,,2024-02-29T05:20:26Z
u0007,r0028,view,,2024-02-29T07:24:42Z
u0025,r0048,save,,2024-02-29T09:29:12Z
u0089,r0071,save,,2024-02-29T11:04:49Z
u0048,r0079,view,,2024-02-29T12:19:15Z
u0133,r0004,view,,2024-02-29T13:38:23Z
u0220,r0078,view,,2024-02-29T15:57:19Z
u0152,r0070,view,,2024-02-29T16:31:51Z
u0011,r0069,view,,2024-02-29T16:35:20Z
u0103,r0057,view,,2024-02-29T17:04:28Z
u0136,r0075,save,,2024-02-29T20:58:23Z
u0167,r0079,save,,2024-02-29T21:15:44Z
u0095,r0086,view,,2024-02-29T21:29:55Z
u0145,r0091,view,,2024-02-29T22:33:55Z
u0140,r0052,save,,2024-02-29T23:26:10Z
u0104,r0014,save,,2024-02-29T23:26:20Z
u0210,r0056,visit,4.7,2024-02-29T23:32:13Z
u0211,r0023,visit,4.2,2024-03-01T00:56:06Z
u0136,r0031,view,,2024-03-01T01:30:41Z
u0184,r0085,save,,2024-03-01T01:31:09Z
u0101,r0012,view,,2024-03-01T03:54:46Z
u0169,r0068,view,,2024-03-01T04:49:30Z
u0166,r0087,visit,5.0,2024-03-01T08:24:13Z
u0023,r0072,view,,2024-03-01T08:50:37Z
u0203,r0078,view,,2024-03-01T13:13:51Z
u0072,r0087,save,,2024-03-01T14:14:55Z
u0126,r0046,save,,2024-03-01T18:28:01Z
u0081,r0007,view,,2024-03-01T19:00:43Z
u0033,r0006,view,,2024-03-01T20:21:14Z
u0085,r0095,save,,2024-03-01T20:56:26Z
u0206,r0020,view,,2024-03-02T00:11:19Z
u0087,r0066,view,,2024-03-02T01:25:25Z
u0013,r0051,save,,2024-03-02T02:57:37Z
u0071,r0039,view,,2024-03-02T03:19:53Z
u0006,r0065,visit,4.2,2024-03-02T05:01:34Z
u0021,r0080,save,,2024-03-02T06:20:29Z
u0129,r0031,visit,4.8,2024-03-02T09:37:32Z
u0203,r0030,view,,2024-03-02T09:40:12Z
u0043,r0080,view,,2024-03-02T11:12:32Z
u0197,r0089,view,,2024-03-02T11:53:53Z
u0031,r0074,visit,3.9,2024-03-02T14:44:35Z
u0218,r0095,view,,2024-03-02T15:10:07Z
u0076,r0030,visit,4.4,2024-03-02T15:10:26Z
u0132,r0094,visit,4.6,2024-03-02T16:50:53Z
u0025,r0062,visit,4.1,2024-03-02T17:09:49Z
u0018,r0003,view,,2024-03-02T17:13:57Z
u0114,r0070,visit,5.0,2024-03-02T19:07:35Z
u0170,r0024,save,,2024-03-02T19:52:18Z
u0063,r0014,view,,2024-03-02T20:52:30Z
u0214,r0018,visit,4.1,2024-03-02T22:11:32Z
u0141,r0034,save,,2024-03-02T22:12:33Z
u0100,r0061,visit,3.7,2024-03-02T23:34:07Z
u0099,r0061,view,,2024-03-03T00:28:06Z
u0040,r0080,save,,2024-03-03T05:00:27Z
u0146,r0004,visit,3.8,2024-03-03T07:41:52Z
u0047,r0080,view,,2024-03-03T08:58:15Z
u0106,r0019,view,,2024-03-03T09:36:22Z
u0151,r0041,visit,4.5,2024-03-03T09:55:55Z
u0145,r0008,visit,4.3,2024-03-03T10:04:34Z
u0073,r0091,save,,2024-03-03T11:18:54Z
u0170,r0021,view,,2024-03-03T15:03:33Z
u0127,r0031,view,,2024-03-03T16:17:57Z
u0173,r0042,visit,4.6,2024-03-03T18:34:21Z
u0122,r0021,view,,2024-03-03T18:49:02Z
u0100,r0006,visit,5.0,2024-03-03T21:27:47Z
u0146,r0088,view,,2024-03-03T21:52:41Z
u0004,r0084,save,,2024-03-04T00:59:17Z
u0194,r0030,visit,4.2,2024-03-04T01:41:34Z
u0154,r0013,save,,2024-03-04T07:22:55Z
u0014,r0078,view,,2024-03-04T08:28:03Z
u0174,r0004,visit,4.7,2024-03-04T08:58:15Z
u0121,r0089,view,,2024-03-04T09:14:18Z
u0212,r0078,view,,2024-03-04T12:57:11Z
u0207,r0010,save,,2024-03-04T14:49:42Z
u0091,r0008,view,,2024-03-04T15:04:48Z
u0075,r0089,save,,2024-03-04T15:35:36Z
u0218,r0076,view,,2024-03-04T16:43:33Z
u0090,r0010,view,,2024-03-04T16:51:06Z
u0014,r0053,visit,4.4,2024-03-04T18:35:49Z
u0080,r0044,view,,2024-03-04T22:27:39Z
u0141,r0078,view,,2024-03-05T02:25:48Z
u0073,r0081,save,,2024-03-05T04:37:51Z
u0013,r0026,save,,2024-03-05T08:25:02Z
u0112,r0078,view,,2024-03-05T08:31:07Z
u0138,r0065,save,,2024-03-05T09:23:45Z
u0220,r0026,view,,2024-03-05T10:26:01Z
u0007,r0089,visit,3.4,2024-03-05T11:17:20Z
u0156,r0067,view,,2024-03-05T11:43:56Z
u0057,r0036,save,,2024-03-05T14:40:33Z
u0143,r0001,view,,2024-03-05T14:42:04Z
u0200,r0080,visit,3.6,2024-03-05T16:46:48Z
u0082,r0043,save,,2024-03-05T18:25:28Z
u0020,r0005,save,,2024-03-05T21:08:16Z
u0054,r0096,view,,2024-03-05T22:55:52Z
u0104,r0058,view,,2024-03-06T00:00:05Z
u0112,r0038,save,,2024-03-06T02:22:01Z
u0135,r0025,view,,2024-03-06T02:35:07Z
u0073,r0025,view,,2024-03-06T04:28:26Z
u0022,r0024,view,,2024-03-06T09:47:53Z
u0130,r0063,visit,4.4,2024-03-06T13:00:14Z
u0086,r0021,visit,4.5,2024-03-06T13:30:42Z
u0054,r0002,view,,2024-03-06T17:09:21Z
u0178,r0034,view,,2024-03-06T22:13:19Z
u0148,r0063,view,,2024-03-07T02:24:30Z
