user_id,item_id,event,rating,timestamp
u0199,r0077,save,,2024-04-08T13:41:10Z
u0057,r0009,visit,4.0,2024-04-08T13:55:37Z
u0092,r0048,save,,2024-04-08T14:30:40Z
u0148,r0065,visit,4.2,2024-04-08T14:39:18Z
u0053,r0066,visit,4.0,2024-04-08T14:43:11Z
u0154,r0041,visit,5.0,2024-04-08T14:44:49Z
u0004,r0031,save,,2024-04-08T15:53:13Z
u0189,r0013,save,,2024-04-08T16:34:14Z
u0094,r0041,save,,2024-04-08T17:28:43Z
u0214,r0038,visit,4.2,2024-04-08T19:04:03Z
u0144,r0073,visit,4.3,2024-04-08T20:28:43Z
u0098,r0035,save,,2024-04-08T20:49:34Z
u0021,r0062,visit,3.9,2024-04-08T22:08:22Z
u0019,r0078,save,,2024-04-08T22:35:23Z
u0031,r0072,visit,4.3,2024-04-08T23:49:34Z
u0004,r0050,visit,5.0,2024-04-09T01:26:07Z
u0047,r0069,save,,2024-04-09T03:25:26Z
u0130,r0008,visit,5.0,2024-04-09T03:34:40Z
u0151,r0085,visit,4.1,2024-04-09T05:06:48Z
u0187,r0052,visit,3.2,2024-04-09T05:22:20Z
u0043,r0011,visit,3.6,2024-04-09T07:29:22Z
u0172,r0028,save,,2024-04-09T08:15:06Z
u0169,r0009,save,,2024-04-09T09:39:10Z
u0133,r0059,save,,2024-04-09T10:17:35Z
u0161,r0065,save,,2024-04-09T12:31:28Z
u0067,r0036,save,,2024-04-09T13:07:59Z
u0010,r0088,visit,4.2,2024-04-09T14:22:14Z
u0136,r0095,save,,2024-04-09T15:31:17Z
u0067,r0002,save,,2024-04-09T18:41:10Z
u0173,r0008,visit,4.3,2024-04-09T19:40:26Z
u0111,r0005,visit,4.4,2024-04-09T20:07:11Z
u0157,r0053,save,,2024-04-09T20:28:32Z
u0215,r0007,save,,2024-04-09T21:17:47Z
u0054,r0083,save,,2024-04-09T21:21:09Z
u0004,r0094,visit,4.0,2024-04-09T21:55:16Z
u0061,r0047,visit,4.9,2024-04-09T22:09:58Z
u0153,r0068,save,,2024-04-09T22:19:38Z
u0176,r0081,save,,2024-04-09T22:31:56Z
u0040,r0051,visit,5.0,2024-04-09T23:12:51Z
u0048,r0042,save,,2024-04-10T00:00:37Z
u0139,r0037,visit,4.3,2024-04-10T00:10:52Z
u0214,r0029,visit,4.0,2024-04-10T01:17:32Z
u0206,r0063,visit,4.4,2024-04-10T02:28:59Z
u0049,r0004,save,,2024-04-10T03:07:55Z
u0053,r0070,visit,4.7,2024-04-10T05:34:34Z
u0039,r0078,save,,2024-04-10T05:54:15Z
u0068,r0011,visit,3.8,2024-04-10T06:16:49Z
u0193,r0051,save,,2024-04-10T06:43:12Z
u0043,r0076,save,,2024-04-10T06:46:10Z
u0075,r0066,save,,2024-04-10T09:07:22Z
u0031,r0071,visit,4.4,2024-04-10T09:49:19Z
u0029,r0026,visit,4.4,2024-04-10T11:15:02Z
u0002,r0036,visit,4.6,2024-04-10T11:48:45Z
u0025,r0018,visit,4.5,2024-04-10T12:29:10Z
u0014,r0006,save,,2024-04-10T12:50:17Z
u0024,r0007,save,,2024-04-10T13:15:08Z
u0135,r0037,save,,2024-04-10T17:51:23Z
u0098,r0067,visit,4.1,2024-04-10T19:18:06Z
u0052,r0067,save,,2024-04-10T20:24:19Z
u0011,r0014,visit,4.5,2024-04-10T21:26:59Z
u0031,r0013,save,,2024-04-11T00:07:08Z
u0145,r0042,visit,5.0,2024-04-11T01:09:42Z
u0157,r0077,visit,4.3,2024-04-11T01:25:15Z
u0146,r0006,save,,2024-04-11T01:52:44Z
u0071,r0032,visit,3.7,2024-04-11T02:27:33Z
u0141,r0060,save,,2024-04-11T03:24:33Z
u0049,r0031,save,,2024-04-11T04:35:30Z
u0005,r0066,save,,2024-04-11T05:42:27Z
u0054,r0010,visit,4.2,2024-04-11T06:05:05Z
u0169,r0075,save,,2024-04-11T06:59:30Z
u0147,r0039,visit,4.8,2024-04-11T07:19:15Z
u0158,r0008,visit,4.7,2024-04-11T09:51:17Z
u0012,r0040,visit,4.2,2024-04-11T11:15:26Z
u0076,r0060,visit,5.0,2024-04-11T11:51:15Z
u0217,r0080,save,,2024-04-11T12:47:38Z
u0104,r0059,save,,2024-04-11T13:07:29Z
u0073,r0061,visit,3.4,2024-04-11T14:11:30Z
u0176,r0053,save,,2024-04-11T14:36:13Z
u0123,r0064,visit,3.7,2024-04-11T16:33:10Z
u0145,r0087,save,,2024-04-11T17:29:00Z
u0078,r0035,save,,2024-04-11T18:38:25Z
u0217,r0057,save,,2024-04-11T19:25:23Z
u0201,r0063,visit,4.2,2024-04-11T19:46:11Z
u0133,r0033,visit,3.6,2024-04-11T20:04:40Z
u0087,r0071,visit,4.5,2024-04-11T20:33:11Z
u0114,r0085,visit,3.4,2024-04-11T21:25:24Z
u0195,r0007,save,,2024-04-11T22:35:24Z
u0141,r0025,visit,4.7,2024-04-12T00:10:52Z
u0096,r0084,save,,2024-04-12T00:30:03Z
u0200,r0057,save,,2024-04-12T00:45:26Z
u0066,r0022,save,,2024-04-12T00:56:39Z
u0111,r0050,visit,3.7,2024-04-12T02:28:12Z
u0018,r0001,visit,3.8,2024-04-12T02:37:46Z
u0028,r0078,save,,2024-04-12T02:38:31Z
u0173,r0012,save,,2024-04-12T02:45:07Z
u0084,r0042,visit,4.2,2024-04-12T03:22:14Z
u0145,r0093,visit,4.8,2024-04-12T03:31:01Z
u0009,r0044,visit,3.5,2024-04-12T05:16:20Z
u0158,r0012,save,,2024-04-12T05:28:27Z
u0019,r0089,visit,4.8,2024-04-12T06:48:46Z
u0119,r0095,save,,2024-04-12T07:35:43Z
u0089,r0037,visit,4.2,2024-04-12T10:11:48Z
u0040,r0013,save,,2024-04-12T10:36:12Z
u0082,r0059,visit,4.7,2024-04-12T12:37:43Z
u0006,r0012,visit,3.7,2024-04-12T13:02:20Z
u0029,r0068,visit,3.8,2024-04-12T13:43:12Z
u0027,r0070,visit,4.6,2024-04-12T16:05:15Z
u0203,r0068,save,,2024-04-12T16:49:00Z
u0208,r0075,save,,2024-04-12T16:52:28Z
u0061,r0020,save,,2024-04-12T19:20:49Z
u0213,r0030,visit,3.6,2024-04-12T20:00:39Z
u0218,r0066,visit,5.0,2024-04-12T21:16:57Z
u0210,r0076,visit,4.3,2024-04-12T21:18:42Z
u0179,r0022,save,,2024-04-12T22:00:52Z
u0051,r0001,save,,2024-04-12T22:01:22Z
u0020,r0009,save,,2024-04-12T22:19:55Z
u0074,r0091,save,,2024-04-12T23:29:49Z
u0186,r0088,save,,2024-04-13T00:06:11Z
u0197,r0045,visit,4.3,2024-04-13T00:16:24Z
u0215,r0041,visit,4.7,2024-04-13T00:17:10Z
u0155,r0004,save,,2024-04-13T03:40:35Z
u0072,r0025,visit,3.8,2024-04-13T05:10:19Z
u0067,r0076,visit,4.1,2024-04-13T05:16:17Z
u0013,r0071,visit,5.0,2024-04-13T06:02:00Z
u0213,r0087,visit,4.4,2024-04-13T06:03:02Z
u0190,r0031,save,,2024-04-13T06:13:15Z
u0133,r0057,save,,2024-04-13T06:45:42Z
u0164,r0019,save,,2024-04-13T07:01:10Z
u0211,r0044,save,,2024-04-13T07:30:23Z
u0195,r0071,save,,2024-04-13T07:37:22Z
u0076,r0078,visit,3.9,2024-04-13T08:31:40Z
u0209,r0081,visit,5.0,2024-04-13T10:22:25Z
u0134,r0076,save,,2024-04-13T10:26:16Z
u0020,r0055,save,,2024-04-13T10:34:18Z
u0050,r0057,save,,2024-04-13T11:05:40Z
u0060,r0057,visit,5.0,2024-04-13T11:27:30Z
u0217,r0083,visit,4.5,2024-04-13T11:34:25Z
u0063,r0053,save,,2024-04-13T11:55:16Z
u0125,r0077,visit,3.9,2024-04-13T12:02:08Z
u0121,r0012,save,,2024-04-13T17:48:57Z
u0057,r0064,save,,2024-04-13T18:02:45Z
u0010,r0089,save,,2024-04-13T21:31:19Z
u0002,r0059,visit,4.8,2024-04-13T21:45:27Z
u0144,r0008,save,,2024-04-13T21:55:58Z
u0103,r0042,save,,2024-04-13T22:19:48Z
u0089,r0075,visit,3.9,2024-04-13T22:27:26Z
u0177,r0095,save,,2024-04-13T23:51:28Z
u0161,r0037,save,,2024-04-14T03:06:42Z
u0060,r0002,visit,3.6,2024-04-14T03:41:49Z
u0118,r0023,visit,3.5,2024-04-14T03:55:40Z
u0114,r0016,visit,4.6,2024-04-14T04:43:38Z
u0008,r0002,save,,2024-04-14T05:31:17Z
u0056,r0038,visit,3.7,2024-04-14T06:25:35Z
u0101,r0020,visit,4.1,2024-04-14T06:39:56Z
u0035,r0050,save,,2024-04-14T07:25:04Z
u0206,r0080,save,,2024-04-14T08:56:17Z
u0115,r0093,save,,2024-04-14T10:40:11Z
u0168,r0024,visit,4.8,2024-04-14T10:54:33Z
u0186,r0069,save,,2024-04-14T12:14:02Z
u0191,r0085,save,,2024-04-14T12:54:46Z
u0126,r0089,save,,2024-04-14T13:04:41Z
u0147,r0029,save,,2024-04-14T13:29:13Z
u0198,r0035,save,,2024-04-14T13:52:27Z
u0034,r0052,save,,2024-04-14T14:53:05Z
u0063,r0088,visit,5.0,2024-04-14T15:17:48Z
u0132,r0072,save,,2024-04-14T15:57:18Z
u0021,r0055,save,,2024-04-14T19:11:03Z
u0182,r0095,save,,2024-04-14T19:58:25Z
u0047,r0038,save,,2024-04-14T20:22:58Z
u0103,r0008,visit,4.9,2024-04-14T21:24:38Z
u0088,r0043,save,,2024-04-14T22:35:38Z
u0163,r0083,save,,2024-04-14T22:51:49Z
